id,original_language,status,titulo,vote_count,revenue,runtime,adult
75018,en,Released,Great Migrations,1.0,0.0,315.0,False
382595,fr,Released,Dalida,57.0,0.0,124.0,
419371,en,Released,Abbey Grace,5.0,0.0,83.0,False
297160,en,Released,XX,106.0,30911.0,80.0,
382602,ja,Released,Sadako vs. Kayako,39.0,0.0,98.0,
393695,hu,Released,Kills on Wheels,4.0,0.0,105.0,False
413882,hi,Released,Ok Jaanu,20.0,345872.0,135.0,
192210,en,Released,Open Road,18.0,0.0,85.0,
59482,fr,Released,August 32nd on Earth,8.0,0.0,88.0,False
381090,en,Released,Ghostland: The View of the Ju'Hoansi,0.0,0.0,88.0,False
380592,sv,Released,Ten Meter Tower,1.0,0.0,17.0,False
37175,ru,Released,Say a Word for the Poor Hussar,7.0,0.0,161.0,False
65793,en,Released,The Feast of the Goat,3.0,0.0,132.0,False
21062,de,Released,"Ready, Steady, Charlie!",6.0,0.0,92.0,False
74561,en,Released,Amsterdam Heavy,3.0,0.0,90.0,False
128728,de,Released,The Friend,2.0,0.0,86.0,False
60447,en,Released,Devolved,1.0,0.0,87.0,False
17008,de,Released,Die Geschichte vom Brandner Kaspar,7.0,0.0,105.0,False
30253,de,Released,Late Bloomers,9.0,0.0,86.0,False
208366,de,Released,Rabbit Heart,0.0,0.0,78.0,False
265432,de,Released,Hunger auf Leben,0.0,0.0,,False
15642,de,Released,Rascals on the Road,7.0,0.0,100.0,False
22154,en,Released,Stan Lee Presents: Mosiac,1.0,0.0,72.0,False
29896,fr,Released,Never Cry Werewolf,32.0,0.0,87.0,
83729,de,Released,Offroad,12.0,0.0,94.0,
30680,en,Released,On the Doll,10.0,0.0,102.0,
177979,de,Released,Peng! Du bist tot!,0.0,0.0,0.0,False
85699,de,Released,Zettl,4.0,0.0,109.0,False
10248,de,Released,The Ring Thing,6.0,0.0,80.0,False
186532,de,Released,Death Is My Trade,2.0,0.0,145.0,False
198677,en,Released,SAGA: Curse of the Shadow,27.0,0.0,100.0,
341174,en,Released,Fifty Shades Darker,2341.0,378827494.0,118.0,
346681,en,Released,Wilson,81.0,653951.0,94.0,
407430,ja,Released,A Gathering of Cats,3.0,0.0,1.0,False
173494,ka,Released,My Grandmother,1.0,0.0,65.0,False
389272,en,Released,Lost & Found,15.0,0.0,90.0,
401513,ru,Released,Attraction,51.0,0.0,130.0,
426830,fr,Released,Family Heist,30.0,0.0,91.0,
417321,en,Released,The Master: A Lego Ninjago Short,2.0,0.0,5.0,False
226288,en,Released,Would-Be Gentleman,0.0,0.0,130.0,False
439121,en,Released,Mumford & Sons: We Wrote This Yesterday,1.0,0.0,66.0,False
130243,en,Released,Wives Under Suspicion,0.0,0.0,69.0,False
75400,en,Released,Henri Cartier-Bresson: The Impassioned Eye,4.0,0.0,72.0,False
420245,en,Released,Don't Knock Twice,136.0,0.0,93.0,
334535,en,Released,The Ticket,22.0,0.0,97.0,
33079,en,Released,Dishonored Lady,5.0,0.0,85.0,False
352719,en,Released,Molly and Me,4.0,0.0,77.0,False
409879,en,Released,Escape from the Newsroom,1.0,0.0,84.0,False
393263,en,Released,Pearl,23.0,0.0,6.0,
389677,en,Released,Blind Vaysha,13.0,0.0,8.0,
406398,en,Released,Pear Cider and Cigarettes,9.0,0.0,35.0,False
366985,en,Released,The Beautiful Beast,4.0,0.0,100.0,False
137726,fr,Released,The Departure,4.0,0.0,85.0,False
355930,he,Released,Tikkun,6.0,0.0,120.0,False
15387,cs,Released,Cosy Dens,23.0,0.0,115.0,
30447,pt,Released,Blood Curse,8.0,0.0,97.0,False
105454,pt,Released,How to Draw a Perfect Circle,7.0,0.0,93.0,False
340584,en,Released,Lavender,54.0,0.0,92.0,
356500,en,Released,Detour,38.0,0.0,97.0,
381645,en,Released,My Father Die,16.0,0.0,102.0,
352885,en,Released,The Book of Love,32.0,0.0,107.0,
360924,en,Released,Red Billabong,7.0,0.0,113.0,False
431567,en,Released,Onus,1.0,0.0,98.0,False
262982,en,Released,The Hollow Point,53.0,0.0,97.0,
226268,en,Released,Convenience,14.0,0.0,87.0,
392660,en,Released,A Sunday Kind of Love,9.0,0.0,93.0,False
179366,en,Released,The Body Farm,2.0,0.0,360.0,False
331588,en,Released,The Great Gilly Hopkins,53.0,0.0,99.0,
331075,cn,Released,Twilight Online,2.0,496000.0,95.0,False
255709,ko,Released,Hope,36.0,0.0,123.0,
299822,zh,Released,Zhongkui: Snow Girl and the Dark Crystal,16.0,0.0,118.0,
54865,fr,Released,You Will Be Mine,18.0,0.0,96.0,
429199,fi,Released,The Other Side of Hope,35.0,0.0,98.0,
434178,en,Released,Trumped: Inside the Greatest Political Upset of All Time,5.0,0.0,105.0,False
358293,en,Released,Today,0.0,0.0,0.0,False
438643,en,Released,Lift me up,3.0,0.0,108.0,False
438283,en,Released,Chapter & Verse,1.0,0.0,96.0,False
82414,pt,Released,Forbidden to Forbid,4.0,0.0,105.0,False
160799,en,Released,The Stranger,4.0,0.0,100.0,False
72251,en,Released,Safe Harbor,1.0,0.0,120.0,False
411221,es,Released,Ozzy,30.0,0.0,90.0,
434234,en,Released,Hickey,6.0,0.0,85.0,False
69214,pl,Released,Tricks,6.0,0.0,95.0,False
373514,en,Released,Night Chase,0.0,0.0,95.0,False
437372,ru,Released,The Man Who Was Too Free,0.0,77156.0,126.0,False
408509,fr,Released,Orphan,7.0,0.0,111.0,False
58368,en,Released,Kung Fu Wing Chun,3.0,0.0,108.0,False
425942,es,Released,Black Snow,39.0,1440000.0,90.0,
51322,cn,Released,The Child's Eye,11.0,0.0,97.0,
393079,fr,Released,Death by Death,4.0,0.0,90.0,False
435351,en,Released,Neal Brennan: 3 Mics,9.0,0.0,65.0,False
323695,en,Released,Devo: Hardcore Live!,1.0,0.0,0.0,False
344656,en,Released,Enemy Empire,3.0,0.0,97.0,False
62941,en,Released,The Doors - Live at the Bowl '68,6.0,0.0,62.0,False
277464,en,Released,The Spike Jones Story,0.0,0.0,0.0,False
17399,en,Released,Zappa Plays Zappa,0.0,0.0,209.0,False
51196,en,Released,La vengeance d'une blonde,8.0,0.0,0.0,False
399417,en,Released,Lazy Eye,6.0,0.0,87.0,False
430780,en,Released,"Michael Bolton's Big, Sexy Valentine's Day Special",6.0,0.0,54.0,False
386830,en,Released,Temps,23.0,0.0,95.0,
70807,de,Released,Eine Insel namens Udo,11.0,0.0,80.0,
49992,it,Released,Lucky and Zorba,92.0,0.0,75.0,
345009,en,Released,Mine,321.0,0.0,106.0,
366104,fr,Released,A Decent Man,7.0,0.0,107.0,False
437122,en,Released,Third Guest,0.0,0.0,7.0,False
362463,en,Released,The Cantor's Son,0.0,0.0,0.0,False
97643,en,Released,The Tom Green Subway Monkey Hour,3.0,0.0,50.0,False
366502,es,Released,The Tip of the Iceberg,11.0,0.0,91.0,
175998,en,Released,Deadly Duo,0.0,0.0,70.0,False
431244,en,Released,Lost in Florence,10.0,0.0,97.0,
381011,en,Released,Hunter Gatherer,4.0,0.0,85.0,False
61436,en,Released,Behind Green Lights,1.0,0.0,64.0,False
426580,en,Released,Bad Kids of Crestview Academy,13.0,0.0,100.0,
149708,en,Released,Anticipation of the Night,5.0,0.0,42.0,False
312137,en,Released,Has the Film Already Started?,1.0,0.0,62.0,False
428074,en,Released,Come Together,41.0,0.0,4.0,
273311,en,Released,A Long Walk,3.0,0.0,136.0,False
213587,ja,Released,Leaving on the 15th Spring,3.0,0.0,114.0,False
288710,en,Released,The Frontier,7.0,0.0,88.0,False
47748,ko,Released,Old Partner,6.0,0.0,78.0,False
133160,ja,Released,Postcard,5.0,0.0,114.0,False
358926,en,Released,Couple in a Hole,8.0,0.0,105.0,False
99242,zh,Released,Take Me Far Away,5.0,0.0,96.0,False
354379,en,Released,Tashi and the Monk,2.0,0.0,39.0,False
324326,en,Released,Uncle Kent 2,1.0,0.0,73.0,False
269198,de,Released,Sarajevo,7.0,0.0,98.0,False
44814,en,Released,Maiko Haaaan!!!,2.0,0.0,120.0,False
390357,en,Released,King of the Belgians,12.0,0.0,94.0,
390298,en,Released,The Happy Film,1.0,0.0,95.0,False
41400,cn,Released,Tiramisu,2.0,0.0,111.0,False
39315,fr,Released,Tykho Moon,5.0,0.0,102.0,False
423367,ru,Released,Queen of Spades,2.0,0.0,120.0,False
417503,no,Released,Burnout 2,6.0,0.0,98.0,False
431458,ru,Released,Dreamfish,0.0,0.0,80.0,False
174588,ru,Released,The Queen of Spades,4.0,0.0,64.0,False
431242,en,Released,Innsaei,1.0,0.0,0.0,False
169885,en,Released,Flight of the Butterflies,2.0,0.0,45.0,False
78997,de,Released,Jimi Hendrix: Voodoo Child,5.0,0.0,91.0,False
343304,fr,Released,Sex in the Comix,3.0,0.0,52.0,False
217129,en,Released,SampleThis,5.0,0.0,85.0,False
415358,hi,Released,Pink,39.0,0.0,136.0,
294992,zh,Released,The Taking of Tiger Mountain,41.0,228984.0,141.0,
282116,nl,Released,Brabançonne,2.0,0.0,98.0,False
434711,en,Released,To Stay Alive - A Method,0.0,0.0,70.0,False
83221,si,Released,The Forsaken Land,4.0,0.0,108.0,False
271826,fr,Released,An Eye for Beauty,54.0,40000.0,102.0,
407588,en,Released,Floyd Norman: An Animated Life,3.0,0.0,94.0,False
135482,en,Released,Fever Lake,4.0,0.0,0.0,False
272264,kk,Released,The Owners,1.0,0.0,93.0,False
346239,de,Released,Heil,11.0,0.0,102.0,
406385,it,Released,Smetto quando voglio: Masterclass,158.0,0.0,118.0,
161833,en,Released,Mickey's Gala Premier,6.0,0.0,7.0,False
45665,en,Released,Plane Crazy,16.0,0.0,6.0,
343018,en,Released,American Sharia,1.0,0.0,96.0,False
161683,en,Released,Secrets In The Snow,1.0,0.0,90.0,False
382883,en,Released,Shepherds and Butchers,16.0,0.0,80.0,
292625,th,Released,The Swimmers,10.0,0.0,115.0,
85959,en,Released,Cafe Noir,4.0,0.0,197.0,False
427680,th,Released,Red Wine in the Dark Night,3.0,0.0,100.0,False
57005,zh,Released,Eternal Summer,11.0,254000.0,105.0,
388907,th,Released,Water Boyy,2.0,0.0,0.0,False
337844,en,Released,In Dubious Battle,22.0,0.0,110.0,
372754,ja,Released,Classmates,18.0,0.0,60.0,
280913,th,Released,The Teacher's Diary,10.0,0.0,110.0,
363126,en,Released,Berlin Syndrome,100.0,201719.0,116.0,
436279,hu,Released,The Citizen,0.0,0.0,0.0,False
417004,en,Released,The Escape,6.0,0.0,13.0,False
394269,en,Released,Lemonade,45.0,0.0,65.0,
384289,en,Released,Peter and the Farm,4.0,0.0,92.0,False
363007,fr,Released,Préjudice,10.0,0.0,105.0,
380282,cs,Released,Peacock,0.0,0.0,27.0,False
79909,ja,Released,Boys Love Gekijouban,4.0,0.0,117.0,False
287594,ur,Released,Dukhtar,7.0,0.0,93.0,False
344900,en,Released,Oriented,3.0,0.0,85.0,False
397093,pt,Released,The Beginning of Life,9.0,0.0,98.0,False
362092,en,Released,When Hari Got Married,1.0,0.0,75.0,False
385114,es,Released,Beauties of the Night,5.0,0.0,90.0,False
33712,en,Released,Trudell,2.0,0.0,80.0,False
325803,en,Released,October 1,1.0,0.0,149.0,False
211086,hi,Released,Faith Connections,3.0,0.0,115.0,False
424722,de,Released,Dark Fortune,0.0,0.0,113.0,False
385761,en,Released,All This Panic,0.0,0.0,79.0,False
201752,en,Released,Traitors,1.0,0.0,83.0,False
174371,en,Released,Flex Is Kings,2.0,0.0,83.0,False
320318,fr,Released,The Clearstream Affair,43.0,0.0,0.0,
416688,en,Released,The Tribe,3.0,0.0,97.0,False
178222,hr,Released,The Falcon,2.0,0.0,105.0,False
167858,ru,Released,The Story of the Voyages,4.0,0.0,99.0,False
364379,en,Released,Cat Sick Blues,9.0,0.0,101.0,False
89403,en,Released,Dear God No!,15.0,0.0,85.0,
388410,en,In Production,Edgar Allan Poe's Lighthouse Keeper,8.0,0.0,128.0,False
359245,en,Released,Even Lambs Have Teeth,11.0,0.0,78.0,
120115,en,Released,The Origin of Stitch,1.0,0.0,4.0,False
206899,ja,Released,A Tale of Sorrow and Sadness,3.0,0.0,93.0,False
338387,en,Released,Youth in Oregon,11.0,0.0,105.0,
259129,ko,Released,Monster,15.0,0.0,113.0,
37840,ko,Released,Love Me Not,9.0,0.0,119.0,False
376252,ko,Released,Mood of the Day,15.0,0.0,103.0,
41261,ja,Released,1 Litre of Tears,7.0,0.0,98.0,False
83944,ja,Released,Sketches of Kaitan City,2.0,0.0,152.0,False
139692,ja,Released,Coquille,2.0,0.0,95.0,False
129237,ja,Released,Tada's Do-It-All House,2.0,0.0,123.0,False
108523,en,Released,Children of the Dark,3.0,0.0,138.0,False
51549,ja,Released,All Around Us,3.0,0.0,140.0,False
38013,ja,Released,Hanging Garden,7.0,0.0,114.0,False
254123,en,Released,The Most Beautiful Night In The World,3.0,0.0,160.0,False
320453,ja,Released,Life Can Be So Wonderful,0.0,0.0,70.0,False
92473,ja,Released,Mitsuko Delivers,2.0,0.0,109.0,False
202885,ja,Released,Tokyo Park,5.0,0.0,119.0,False
52628,fr,Released,Cartagena,12.0,0.0,93.0,
55008,ja,Released,Be Sure to Share,4.0,0.0,109.0,False
40854,en,Released,Pornography: A Thriller,7.0,0.0,115.0,False
330947,en,Released,Song to Song,179.0,443684.0,129.0,
401104,en,Released,To the Bone,714.0,0.0,107.0,
346650,en,Released,Girlfriend's Day,34.0,0.0,70.0,
430158,en,Released,To Walk Invisible,11.0,0.0,120.0,
437220,zh,Released,Have a Nice Day,2.0,0.0,77.0,False
44303,en,Released,Higglety Pigglety Pop! or There Must Be More to Life,1.0,0.0,24.0,False
19349,en,Released,The Up in Smoke Tour,18.0,0.0,119.0,
377362,pt,Released,Clarisse or Something About Us,0.0,0.0,84.0,False
381064,en,Released,American Fable,27.0,0.0,96.0,
29457,en,Released,Fögi Is a Bastard,11.0,0.0,91.0,
137528,en,Released,You Can't Kill Stephen King,13.0,0.0,86.0,
307696,en,Released,Coda,11.0,0.0,9.0,
439107,en,Released,Katherine Ryan: In Trouble,8.0,0.0,63.0,False
398541,en,Released,Teenage Kicks,3.0,0.0,98.0,False
182937,en,Released,Continental Circus,2.0,0.0,102.0,False
429838,en,Released,Cam-Girl,1.0,0.0,90.0,False
128149,pt,Released,Once Upon a Time Veronica,7.0,0.0,91.0,False
357424,en,Released,Almost Adults,40.0,0.0,90.0,
289960,en,Released,Blondie's New York and the Making of Parallel Lines,4.0,0.0,50.0,False
336972,en,Released,A Sinner in Mecca,3.0,0.0,79.0,False
379019,de,Released,My Blind Date with Life,33.0,0.0,111.0,
334307,fr,Released,Through the Air,8.0,0.0,0.0,False
248503,ja,Released,Girl in the Sunny Place,5.0,0.0,128.0,False
371459,sr,Released,A Good Wife,6.0,0.0,90.0,False
117479,de,Released,Class Relations,2.0,0.0,127.0,False
257831,en,Released,Dream City,2.0,0.0,124.0,False
432799,pl,Released,Spoor,12.0,0.0,128.0,
428493,en,Released,God's Own Country,8.0,0.0,105.0,False
429191,es,Released,A Fantastic Woman,13.0,0.0,104.0,
436339,pt,Released,Colo,0.0,0.0,136.0,False
290930,nl,Released,Image,6.0,0.0,100.0,False
37419,tr,Released,What's a Human Anyway?,4.0,0.0,0.0,False
186592,en,Released,Winning Favour,0.0,0.0,70.0,False
306207,en,Released,Christmas on Salvation Street,2.0,0.0,0.0,False
68732,en,Released,White Wolves - A Cry in the Wild II,2.0,0.0,90.0,False
147939,en,Released,Teenage Mutant Ninja Turtles: We Wish You a Turtle Christmas,0.0,0.0,25.0,False
59122,en,Released,Peluca,4.0,0.0,9.0,False
440361,de,Released,Whn the day had no name,2.0,0.0,,False
429732,fr,Released,"Ana, My Love",3.0,0.0,127.0,False
437623,en,Released,Hostages,3.0,0.0,104.0,False
36140,en,Released,Far from Vietnam,4.0,0.0,115.0,False
422972,en,Post Production,Kill Ratio,13.0,0.0,86.0,
362409,en,Released,Trash Fire,19.0,0.0,91.0,
32532,en,Released,Everything Will Be OK,19.0,0.0,17.0,
24140,de,Released,Bockerer,8.0,0.0,104.0,False
371447,en,Released,Lovesong,30.0,6700.0,85.0,
76097,de,Released,Gangs,9.0,0.0,90.0,False
286,de,Released,Germany: A Summer's Fairytale,15.0,0.0,107.0,
9551,de,Released,Dieter - The Movie,7.0,0.0,85.0,False
432883,en,Released,Jen Kirkman: Just Keep Livin',7.0,0.0,69.0,False
425003,en,Released,Colin Quinn: The New York Story,3.0,0.0,62.0,False
416290,en,Released,Cedric the Entertainer: Live from the Ville,5.0,0.0,60.0,False
109398,de,Released,Our Trip to Africa,12.0,0.0,13.0,
415032,fr,Released,The Fabulous Patars,28.0,0.0,98.0,
356381,fr,Released,As I Open My Eyes,12.0,0.0,98.0,
190824,fr,Released,Hôtel Normandy,14.0,0.0,97.0,
443113,en,Released,The Fourth Annual 'On Cinema' Oscar Special,0.0,0.0,185.0,False
40249,en,Released,They Nest,15.0,0.0,92.0,
102032,en,Released,Nuremberg: Its Lesson for Today,0.0,0.0,78.0,False
438597,ru,Released,Major Grom,14.0,0.0,27.0,
17469,en,Released,The Cradle,2.0,0.0,92.0,False
83363,en,Released,Offerings,4.0,0.0,95.0,False
438137,en,Released,Becoming Warren Buffett,7.0,0.0,90.0,False
358962,ru,Released,Queen of Spades: The Dark Rite,10.0,2228115.0,93.0,
423246,en,Released,Drifter,3.0,0.0,86.0,False
359029,en,Released,Follow,6.0,0.0,74.0,False
431093,en,Released,Everybody Loves Somebody,22.0,0.0,102.0,
410970,es,Released,The Reconquest,5.0,0.0,108.0,False
196359,en,Released,Max Rose,2.0,0.0,83.0,False
380058,en,Released,Matt Besser: Besser Breaks The Record,0.0,0.0,63.0,False
380057,en,Released,Rory Scovel: The Charleston Special,2.0,0.0,58.0,False
377446,en,Released,Tony Hinchcliffe: One Shot,4.0,0.0,57.0,False
379008,en,Released,Whitney Cummings: I'm Your Girlfriend,3.0,0.0,60.0,False
399802,en,Released,Alonzo Bodden: Historically Incorrect,1.0,0.0,61.0,False
383567,en,Released,Theo Von: No Offense,3.0,0.0,66.0,False
388624,en,Released,Steve-O: Guilty as Charged,5.0,0.0,50.0,False
390837,en,Released,Stephen Lynch: Hello Kalamazoo,1.0,0.0,92.0,False
380061,en,Released,Cameron Esposito: Marriage Material,1.0,0.0,72.0,False
390991,en,Released,Frankie Boyle: Hurt Like You've Never Been Loved,3.0,0.0,64.0,False
392386,en,Released,Nikki Glaser: Perfect,3.0,0.0,62.0,False
394415,en,Released,Rachel Feinstein: Only Whores Wear Purple,0.0,0.0,52.0,False
394063,en,Released,Chris Hardwick: Funcomfortable,3.0,0.0,74.0,False
396109,en,Released,Gary Gulman: It's About Time,3.0,500.0,53.0,False
399938,en,Released,Michael Ian Black: Noted Expert,3.0,0.0,60.0,False
399810,en,Released,Brad Williams: Daddy Issues,1.0,0.0,61.0,False
399932,en,Released,Quincy Jones: Burning the Light,1.0,0.0,0.0,False
399811,en,Released,Ben Gleib: Neurotic Gangster,0.0,0.0,59.0,False
422559,en,Released,Willie Barcena: The Truth Hurts,0.0,0.0,60.0,False
422551,en,Released,Josh Blue: Delete,1.0,0.0,60.0,False
415730,en,Released,Godfrey: Regular Black,0.0,0.0,71.0,False
414743,en,Released,Martin Lawrence Doin’ Time,5.0,0.0,60.0,False
415725,en,Released,Doug Stanhope: No Place Like Home,3.0,0.0,72.0,False
415735,en,Released,Sebastian Maniscalco: Why Would You Do That?,2.0,0.0,63.0,False
418992,en,Released,Lewis Black: Black to the Future,1.0,0.0,50.0,False
429779,en,Released,Jena Friedman: American Cunt,0.0,0.0,57.0,False
422878,en,Released,Wanda Sykes: What Happened… Ms. Sykes?,0.0,0.0,59.0,False
422500,en,Released,Barry Crimmins: Whatever Threatens You,0.0,0.0,58.0,False
421552,en,Released,Janeane Garofalo: If I May,1.0,0.0,66.0,False
418985,en,Released,Pete Davidson: SMD,1.0,0.0,50.0,False
421556,en,Released,Mo Mandel: Negative Reinforcement,0.0,0.0,67.0,False
425841,en,Released,Kathleen Madigan: Bothering Jesus,2.0,0.0,71.0,False
425002,en,Released,Dan Levy: Lion,0.0,0.0,0.0,False
429788,en,Released,Aries Spears: Comedy Blueprint,0.0,0.0,59.0,False
429792,en,Released,Tony Roberts: Motorcity Motormouth,1.0,0.0,50.0,False
429389,en,Released,Joey Coco Diaz: Sociably UnAcceptable,0.0,0.0,58.0,False
429797,en,Released,Tom Papa: Human Mule,2.0,0.0,60.0,False
428355,en,Released,Nick Thune: Good Guy,0.0,0.0,60.0,False
429392,en,Released,Ian Harvie: May the Best Cock Win,0.0,0.0,58.0,False
378446,fr,Released,Ogres,14.0,0.0,142.0,
52623,en,Released,Missing,2.0,1.0,0.0,False
382597,fr,Released,R.A.I.D. Special Unit,207.0,0.0,105.0,
379371,en,Released,Pre Vis Action,5.0,0.0,6.0,False
410661,en,Released,My Entire High School Sinking Into the Sea,3.0,0.0,75.0,False
285685,es,Released,El cimarrón,1.0,0.0,102.0,False
87719,en,Released,Savage Abduction,2.0,0.0,82.0,False
396263,ja,Released,Gantz:O,70.0,2238600.0,95.0,
32945,en,Released,The Strange Woman,7.0,0.0,100.0,False
38751,en,Released,The Man Who Cheated Himself,8.0,0.0,81.0,False
417263,en,Released,Britney Ever After,10.0,0.0,120.0,
67592,en,Released,The Little Whirlwind,8.0,0.0,8.0,False
101818,en,Released,Game Over,6.0,0.0,2.0,False
296557,en,Released,The Roommate,1.0,0.0,90.0,False
287647,ko,Released,Cart,5.0,0.0,103.0,False
259171,de,Released,The Silent Mountain,9.0,0.0,95.0,False
122959,en,Released,Ballroom Dancer,1.0,0.0,78.0,False
408438,it,Released,Indivisible,45.0,0.0,100.0,
272820,es,Released,Mr. Pig,9.0,0.0,100.0,False
348611,en,Released,Sister Cities,12.0,0.0,86.0,
244117,en,Released,Emily & Tim,2.0,0.0,88.0,False
395531,en,Released,Magicians: Life in the Impossible,7.0,0.0,85.0,False
332491,es,Released,Journey,0.0,0.0,70.0,False
357106,en,Released,Lust in the Mummy's Tomb,0.0,0.0,40.0,False
68503,en,Released,Paris by Night of the Living Dead,5.0,0.0,12.0,False
14818,en,Released,Dynamite Warrior,10.0,0.0,103.0,
41536,th,Released,Mercury Man,4.0,0.0,106.0,False
99099,ja,Released,Shogun's Joys of Torture,4.0,0.0,85.0,False
140530,ja,Released,White Rose Campus: Then... Everybody Gets Raped,3.0,0.0,66.0,False
44124,ja,Released,The Strange Saga of Hiroshi the Freeloading Sex Machine,8.0,0.0,64.0,False
36119,en,Released,Shyness Machine Girl,7.0,0.0,22.0,False
16851,ja,Released,Yo-Yo Girl Cop,9.0,0.0,98.0,False
25772,cn,Released,Lethal Angels,1.0,0.0,83.0,False
238442,ja,Released,Lunch Box,2.0,0.0,65.0,False
53080,en,Released,Malibu Shark Attack,17.0,0.0,87.0,
25727,ja,Released,The Girls Rebel Force of Competitive Swimmers,9.0,0.0,78.0,False
112708,en,Released,Cage II: The Arena of Death,1.0,0.0,106.0,False
51122,en,Released,Make-Out with Violence,6.0,0.0,105.0,False
51021,en,Released,Lure: Teen Fight Club,5.0,0.0,93.0,False
393765,en,Released,Priceless,31.0,0.0,97.0,
440047,en,Released,"Nick Cannon: Stand Up, Don't Shoot",1.0,0.0,62.0,False
73981,en,Released,Ayurveda: Art of Being,3.0,2074000.0,101.0,False
361475,en,Released,Departure,14.0,0.0,109.0,
397992,en,Released,Fair Haven,14.0,0.0,90.0,
361018,en,Released,Akron,14.0,0.0,88.0,
352205,hi,Released,Parched,23.0,0.0,116.0,
244046,ko,Released,10 Minutes,2.0,0.0,91.0,False
163924,es,Released,Invasion,2.0,0.0,123.0,False
433056,en,Released,Oklahoma City,11.0,0.0,101.0,
384581,fr,Released,Fanny's Journey,35.0,0.0,94.0,
414910,en,Released,Tonight It's You,1.0,0.0,17.0,False
332168,en,Released,Tonight It's Me,2.0,0.0,13.0,False
228455,fr,Released,The Order,2.0,0.0,44.0,False
155107,en,Released,Buffalo Dance,6.0,0.0,1.0,False
172972,cn,Released,Kung Fu Vs. Acrobatic,1.0,0.0,99.0,False
427409,en,Released,Once Upon a Line,3.0,0.0,8.0,False
399219,en,Released,Happy End,3.0,0.0,6.0,False
441043,fr,Released,Asteria,3.0,0.0,5.0,False
109080,ja,Released,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,12.0,862.0,95.0,
114370,ja,Released,Fist of the North Star: Legend of Yuria,5.0,0.0,0.0,False
114372,ja,Released,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,10.0,0.0,95.0,
114371,ja,Released,Fist of the North Star: Legend of Toki,6.0,0.0,60.0,False
105231,ja,Released,Fist of the North Star: The Legend of Kenshiro,5.0,0.0,83.0,False
293570,en,Released,Enemy of the Reich: The Noor Inayat Khan Story,0.0,0.0,56.0,False
50253,ja,Released,Saint Seiya Heaven Chapter: Overture,19.0,0.0,83.0,
83090,ja,Released,Saint Seiya: Evil Goddess Eris,22.0,0.0,46.0,
83091,ja,Released,Saint Seiya: The Heated Battle of the Gods,15.0,0.0,46.0,
66105,ja,Released,Saint Seiya: Legend of Crimson Youth,21.0,0.0,75.0,
83088,ja,Released,Saint Seiya: Warriors of the Final Holy Battle,19.0,0.0,45.0,
427416,hu,Released,Sing,15.0,0.0,25.0,
433583,en,Released,Silent Nights,4.0,0.0,30.0,False
398395,en,Released,Timecode,7.0,0.0,15.0,False
427413,fr,Released,Enemies Within,4.0,0.0,27.0,False
328327,en,Released,Nick Di Paolo: Another Senseless Killing,0.0,0.0,56.0,False
319971,en,Released,Gary Owen: I Agree With Myself,0.0,0.0,75.0,False
322785,en,Released,Mel Brooks: Live at the Geffen,1.0,0.0,58.0,False
323688,en,Released,Brian Gaar: Jokes I Wrote At Work,0.0,0.0,59.0,False
355984,en,Released,Andy Peters: Exclamation Mark Question Point,0.0,0.0,50.0,False
429803,en,Released,Barry Hilton: The Live Series,0.0,0.0,0.0,False
326553,en,Released,Keith Robinson: Back of the Bus Funny,0.0,0.0,60.0,False
327953,en,Released,Ralphie May: Unruly,0.0,0.0,83.0,False
329286,en,Released,Trevor Moore: High In Church,2.0,0.0,60.0,False
323552,en,Released,Jay Mohr: Happy. And A Lot.,0.0,0.0,67.0,False
337405,en,Released,Jim Norton: Contextually Inadequate,5.0,0.0,57.0,False
338689,en,Released,Nate Bargatze: Full Time Magic,2.0,0.0,62.0,False
350762,en,Released,Mick Foley: Cheap Pops,0.0,0.0,58.0,False
399798,en,Released,Brad Williams: Fun Size,1.0,0.0,59.0,False
327352,en,Released,Christopher Titus: Angry Pursuit of Happiness,2.0,0.0,105.0,False
340785,en,Released,Jim Breuer: Comic Frenzy,1.0,0.0,58.0,False
342546,en,Released,Nick Swardson: Taste It,2.0,0.0,68.0,False
345176,en,Released,Susan Calman: Lady Like,0.0,0.0,84.0,False
346473,en,Released,Lisa Lampanelli: Back to the Drawing Board,1.0,0.0,60.0,False
348601,en,Released,Bridget Everett: Gynecological Wonder,0.0,0.0,42.0,False
352036,en,Released,Jay Pharoah: Can I Be Me?,2.0,0.0,62.0,False
355335,en,Released,Natasha Leggero: Live at Bimbo's,3.0,0.0,52.0,False
359244,en,Released,Craig Ferguson: Just Being Honest,4.0,0.0,75.0,False
360408,en,Released,Jeff Dunham: Unhinged in Hollywood,7.0,0.0,42.0,False
359459,en,Released,Steve Rannazzisi: Breaking Dad,2.0,0.0,42.0,False
366692,en,Released,Margaret Cho: PsyCHO,0.0,0.0,81.0,False
361750,en,Released,Brian Regan: Live From Radio City Music Hall,1.0,0.0,57.0,False
362988,en,Released,Anjelah Johnson: Not Fancy,4.0,0.0,63.0,False
422548,en,Released,Jimmy Dore: Sentenced To Live,0.0,0.0,77.0,False
362108,en,Released,Paul F. Tompkins: Crying and Driving,3.0,0.0,43.0,False
